mouse_time,condition_label,target,rotation_deg,cursorjump,targetjump,arrow_offset,aiming_target,aiming_direction,aiming_type,feedback_type,hold_duration,hold_target,phase,trialtype,mousex_rel,mousey_rel,step,points,cumulativetime,version,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,condition,qualtrics,group,date,expName,psychopyVersion,OS,frameRate,home_x,home_y,target_x,target_y,cursor_x,cursor_y,selected,max_v,movement
1.451,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.08125,-0.446667,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.4686,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.072917,-0.443556,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.4844,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.075,-0.440444,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.5011,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.079167,-0.428,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.5179,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.077083,-0.415556,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.5346,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.064583,-0.390667,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.5513,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.045833,-0.359556,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.5678,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.022917,-0.322222,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.5843,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.010417,-0.303556,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.6012,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.016667,-0.263111,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.6179,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.03125,-0.241333,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.6347,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.0625,-0.200889,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.6514,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.09375,-0.160444,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.668,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.125,-0.123111,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.6845,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.139583,-0.104444,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.7012,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.16875,-0.070222,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.7182,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.241667,-0.045333,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.7353,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.214583,-0.020444,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.7581,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.235417,0.004444,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.769,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.2375,0.026222,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.7851,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.24375,0.035556,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.8022,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.258333,0.054222,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.8188,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.275,0.066667,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.8354,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.308333,0.094667,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.8601,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.310417,0.107111,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.8761,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.35625,0.138222,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.8855,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.3375,0.125778,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.9023,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.345833,0.141333,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.919,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.377083,0.163111,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.9352,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.385417,0.172444,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.9592,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.40625,0.200444,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.9689,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.416667,0.212889,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.9854,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.425,0.225333,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.0027,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.44375,0.250222,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.0194,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.460417,0.259556,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.036,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.466667,0.281333,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.059,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.4875,0.303111,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.0692,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.504167,0.315556,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.0858,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.510417,0.328,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.1026,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.520833,0.340444,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.1199,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.53125,0.346667,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.1356,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.535417,0.359111,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.1526,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.541667,0.374667,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.1692,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.558333,0.396444,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.1857,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.56875,0.408889,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.2035,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.585417,0.433778,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.2204,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.597917,0.455556,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.236,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.616667,0.474222,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.2534,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.63125,0.489778,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.2696,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.654167,0.520889,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.2862,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.664583,0.533333,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.3033,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.6875,0.558222,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.3201,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.695833,0.576889,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.3421,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.710417,0.595556,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.3525,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.71875,0.608,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,1,0
2.3695,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.7375,0.629778,2,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
2.3889,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.764583,0.657778,2,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
2.4038,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.760417,0.657778,2,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
2.42,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.772917,0.664,2,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
2.4364,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.785417,0.676444,2,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
2.4532,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.785417,0.685778,2,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
2.4696,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.783333,0.692,2,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.4861,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.789583,0.688889,2,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.4959,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.791667,0.688889,2,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.5128,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.7875,0.688889,2,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.5296,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.78125,0.688889,2,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.5467,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.797917,0.688889,2,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.5631,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.783333,0.688889,2,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.5798,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.78125,0.688889,2,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.5965,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.783333,0.688889,2,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.6132,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.78125,0.692,2,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.6299,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.785417,0.692,2,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.6468,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.78125,0.692,2,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.6636,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.777083,0.692,2,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.6801,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.777083,0.692,2,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.6965,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.777083,0.692,2,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.7135,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.777083,0.692,2,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.7297,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.777083,0.692,2,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.7465,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.777083,0.692,2,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.7633,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.779167,0.692,2,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.7799,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.779167,0.692,2,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.7965,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.777083,0.692,2,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.8133,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.772917,0.685778,2,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.8303,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.7625,0.670222,2,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
